"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"59111442",8.59715210562537,5.17194253318599,5.47560056150471,18.5042592385185,15.439477651445,15.9152396741001
"59125080",8.59715210562537,6.46492816648249,8.89785091244516,3.52462080733686,0,3.18304793482003
"59132173",7.93583271288495,3.87895689988949,6.1600506316928,7.04924161467372,0,0
"59141255",13.8877072475487,11.6368706996685,10.9512011230094,19.3854144403527,7.71973882572251,9.54914380446009
"59147200",9.25847149836578,8.40440661642724,10.2667510528213,0,0,0
"59151898",12.5650684620678,11.6368706996685,13.0045513335737,26.4346560550265,58.4494511090419,35.0135272830203
"59152355",49.598954455531,43.9615115320809,43.8048044920377,16.7419488348501,24.2620363094136,28.6474314133803
"59153246",200.379776000345,188.775902461289,195.068270003605,157.726781128325,148.88067735322,129.443949349348
"59154318",3.30659696370206,2.585971266593,2.73780028075236,10.5738624220106,15.439477651445,8.48812782618675
"59156012",17.1943042112507,16.1623204162062,19.8490520354546,19.3854144403527,25.3648561416597,21.2203195654669
"59156090",6.61319392740413,6.46492816648249,5.47560056150471,5.28693121100529,0,0
"59159610",10.5811102838466,7.75791379977899,10.9512011230094,33.4838976697002,25.3648561416597,20.1593035871935
"59160337",15.2103460330295,13.5763491496132,18.4801518950784,5.28693121100529,7.71973882572251,6.36609586964006
"59162062",11.9037490693274,12.2833635163167,9.58230098263325,14.0984832293474,19.8507569804293,4.24406391309337
"59162285",5.95187453466372,0,3.42225035094045,9.69270722017637,19.8507569804293,14.8542236958268
"59163144",105.149783445726,103.43885066372,111.565361440659,105.738624220106,188.582191314078,164.457476632368
"59168263",20.5009011749528,18.7482916827992,19.1646019652665,17.6231040366843,9.92537849021466,8.48812782618675
"59174977",4.62923574918289,5.81843534983424,5.47560056150471,0,0,0
"59175226",0,0,0,7.93039681650794,0,0
"59177262",3.96791635644248,1.93947844994475,4.79115049131662,10.5738624220106,0,0
"59177947",50.9215932410118,49.7799468819152,55.4404556852352,90.7589857889242,106.973523727869,85.9422942401408
"59182960",2.64527757096165,0.646492816648249,1.36890014037618,10.5738624220106,1.10281983224607,6.36609586964006
"59208515",15.8716654257699,14.2228419662615,13.6890014037618,7.04924161467372,0,0
"59224493",9.25847149836578,4.52544971653774,8.21340084225707,15.8607936330159,12.1310181547068,9.54914380446009
"59225055",9.25847149836578,6.46492816648249,9.58230098263325,9.69270722017637,8.82255865796859,2.12203195654669
"59234411",7.93583271288495,5.17194253318599,5.47560056150471,6.16808641283951,19.8507569804293,11.6711757610068
"59236466",18.5169429967316,17.4553060495027,19.8490520354546,59.0373985228924,55.1409916123037,43.5016551092071
"59237137",7.93583271288495,11.6368706996685,8.21340084225707,0,0,0
"59249971",18.5169429967316,21.3342629493922,23.271302386395,18.5042592385185,22.0563966449215,15.9152396741001
"59256178",1.98395817822124,3.23246408324125,2.05335021056427,5.28693121100529,8.82255865796859,2.12203195654669
"59264486",30.420692066059,29.0921767491712,28.7469029478997,13.2173280275132,33.0845949673822,13.7932077175535
