,Neg1rep1,Neg1rep2,Neg1rep3,Nov_VK1rep1,Nov_VK1rep2,Nov_VK1rep3,Nov_VK3rep1,Nov_VK3rep2,Nov_VK3rep3,Nov_VK5rep1,Nov_VK5rep2,Nov_VK5rep3,Nov_unenriched1rep1,Nov_unenriched1rep2,Nov_unenriched1rep3,Nov_unenriched2rep1,Nov_unenriched2rep2,Nov_unenriched2rep3,Nov_unenriched3rep1,Nov_unenriched3rep2,Nov_unenriched3rep3
58667746,0,0,0,8,8,5,6,8,7,5,6,4,5,4,4,4,4,5,4,4,7
58675112,3,3,3,42,38,37,23,22,26,15,19,18,33,35,29,38,38,34,42,33,33
58687019,16,15,14,104,85,97,31,31,30,62,64,61,169,160,148,144,143,148,151,140,149
58692738,0,0,0,4,4,4,2,2,2,0,0,0,16,21,21,14,21,18,21,18,15
58693272,2,0,0,6,4,5,4,7,8,5,7,9,4,4,5,4,3,3,2,2,6
58697610,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,0,0,6,3,4
58701908,3,3,4,7,4,5,1,4,1,5,4,4,6,5,5,6,6,8,8,6,5
58713626,0,0,0,4,4,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2
58726192,0,0,0,2,1,0,0,0,0,0,0,0,4,4,4,4,1,2,4,4,2
58729912,8,9,8,19,24,20,15,16,11,17,19,18,24,27,28,34,35,30,32,31,29
58732438,0,0,0,4,4,4,2,2,2,0,0,0,4,8,9,6,10,8,8,8,8
58735797,0,0,0,7,5,2,1,2,0,2,1,2,4,3,4,3,4,4,4,4,4
58736658,0,0,0,4,6,3,0,0,0,0,0,0,6,0,2,3,4,0,3,4,4
58755106,0,0,0,5,6,5,5,4,5,6,5,5,7,6,4,5,7,7,5,4,4
58759957,0,0,0,6,5,7,4,4,4,3,0,4,4,8,4,6,7,5,2,5,7
58770421,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,8,7,9,8
58778034,0,0,0,0,0,4,0,0,0,0,0,0,7,6,4,6,7,7,6,4,7
58784653,0,0,0,4,3,4,0,0,0,0,0,0,9,10,10,12,9,9,11,9,10
58792331,0,0,0,6,5,7,4,7,9,5,4,4,5,5,5,6,5,4,5,5,4
58794215,10,6,4,3,3,2,0,0,0,6,8,7,0,2,2,3,1,4,3,4,4
58795136,0,0,0,3,2,2,4,3,4,3,3,4,8,9,7,6,6,7,6,5,6
58799028,0,0,0,7,8,9,9,8,12,2,2,2,10,7,7,9,7,9,10,11,9
58799782,0,0,0,2,4,4,2,1,1,0,0,0,9,8,9,9,8,8,8,9,9
58807296,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
58808014,0,0,0,4,6,4,0,0,0,4,3,3,2,1,0,0,1,0,2,0,0
58812472,1,0,2,5,6,6,3,2,3,4,3,3,9,9,11,11,9,9,11,10,12
58819928,0,0,0,9,8,8,9,9,10,7,10,7,9,9,7,10,8,7,8,8,5
58821494,0,1,0,0,0,0,0,0,0,0,0,0,7,6,5,4,2,4,2,5,4
58823536,0,0,0,6,6,3,2,2,2,0,0,0,14,14,9,8,7,9,9,14,13
58829766,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58833826,1,0,1,0,1,0,6,7,4,4,5,6,2,2,2,2,2,2,2,2,2
58836109,2,1,1,10,8,7,4,2,4,3,1,2,14,12,13,11,10,12,10,11,12
58838170,0,0,0,4,3,2,6,0,4,0,0,0,6,5,3,4,2,3,3,1,0
58841883,0,0,0,2,1,2,0,0,0,0,0,0,4,2,2,2,2,2,4,3,3
58863703,0,0,0,6,6,4,3,4,2,4,3,4,11,9,11,12,11,11,11,15,15
58865412,0,0,0,0,0,4,0,0,0,0,0,0,7,5,7,4,6,4,4,6,5
58873904,5,6,6,22,21,20,20,20,18,20,21,20,60,64,61,62,62,62,63,65,66
58881377,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,4,2,0
58886235,11,14,12,42,33,35,26,20,24,20,16,21,86,86,87,93,82,71,78,82,80
58886412,0,0,0,0,0,0,0,0,0,0,0,0,13,9,11,11,13,12,11,12,11
58907973,1,2,1,22,27,25,12,6,10,18,15,18,14,16,20,16,18,13,15,17,19
58919185,0,0,0,5,3,1,0,0,0,0,0,0,4,4,5,6,5,4,4,4,5
58926833,3,3,4,5,4,5,1,4,1,4,4,4,10,9,9,8,6,9,6,7,7
58930696,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,4,5,0
58940633,0,0,0,14,7,8,3,4,3,0,0,0,15,8,9,6,9,6,5,10,9
58954345,0,0,0,0,0,1,0,0,0,0,0,0,8,9,9,6,8,6,8,7,7
58957830,6,8,9,19,16,17,19,18,17,9,7,10,13,11,10,13,15,14,14,13,13
58961882,2,2,2,6,4,6,6,5,5,4,3,2,6,10,12,10,6,8,8,10,8
58995018,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,5,4,3,5,3
58997439,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,5,9,6,5,5,10
58999624,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,10,12,8,10,10,6
59008844,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,6,3,4,4,3,5
59029158,3,0,1,4,2,2,2,1,0,0,0,0,5,4,5,3,2,2,3,2,2
59032725,2,2,2,0,0,0,0,0,0,0,0,0,12,12,15,16,15,15,11,16,14
59033956,1,0,0,7,8,10,5,3,4,2,1,2,13,11,11,12,14,12,16,12,12
59035412,0,0,0,4,2,1,2,1,0,2,2,1,2,0,0,0,2,4,1,2,0
59037295,1,0,1,9,10,8,4,4,4,7,6,6,7,6,5,6,8,6,7,8,10
59047375,0,0,0,13,10,6,11,10,6,14,14,10,9,9,7,6,6,7,7,7,6
59047664,0,0,0,2,0,1,0,1,1,0,0,0,9,10,11,12,8,8,9,9,7
59048929,1,1,0,0,1,4,0,0,0,0,0,0,20,11,15,15,18,15,15,16,12
59050896,0,0,0,6,8,8,2,2,1,3,2,2,2,4,4,3,2,4,2,4,3
59051400,0,0,0,1,0,0,0,0,0,0,0,0,6,7,6,5,3,4,5,7,5
59052976,4,4,4,1,2,3,0,0,0,0,0,0,9,9,6,9,7,8,5,7,7
59053239,7,8,6,3,2,4,8,6,7,4,4,4,9,11,10,11,8,8,10,9,10
59058869,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,7,3,6,4,3,2
59069679,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,2,2,2,3
59084622,2,2,1,19,13,11,12,13,16,11,11,12,12,7,7,9,10,9,5,8,10
59086975,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,3,5,4,5,6,4
59088408,0,0,0,13,6,8,4,4,4,1,1,4,3,4,4,4,4,4,3,5,1
59088578,6,0,5,6,7,0,0,0,0,0,0,0,7,6,6,7,6,6,6,6,6
59089371,0,0,0,4,4,4,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
59092668,0,0,0,2,4,4,6,7,6,6,6,6,8,7,6,5,8,7,8,7,8
59092852,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
59095810,0,0,0,6,0,3,0,0,0,0,3,0,2,2,3,2,2,2,0,4,0
59099357,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59101926,0,0,0,2,1,3,0,0,1,2,0,1,7,8,6,7,7,7,6,7,6
59106669,3,2,2,5,7,4,4,8,1,4,3,3,2,2,4,3,5,2,3,6,4
59109067,0,0,0,1,3,2,0,0,0,0,0,0,4,3,3,2,5,2,3,6,4
59111442,0,0,0,6,8,7,5,6,3,8,3,4,5,5,3,3,3,2,4,2,2
59125080,0,0,0,4,0,0,0,0,0,2,1,0,4,4,5,3,3,4,4,5,4
59132173,0,0,0,4,0,4,0,0,0,0,0,0,4,4,4,2,2,2,2,4,3
59141255,0,1,0,9,6,8,3,3,2,2,5,3,7,6,8,4,9,5,4,6,6
59147200,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,4,6,4,5,6
59151898,0,0,0,11,10,9,19,19,15,11,12,10,4,7,8,7,5,6,6,5,8
59152355,0,0,0,7,6,6,6,6,10,8,9,10,25,26,24,23,20,25,22,21,21
59153246,14,15,13,70,78,73,59,63,55,55,53,56,108,95,100,107,93,92,108,89,88
59154318,0,0,0,4,4,4,5,4,5,3,3,2,3,1,1,2,1,1,0,2,2
59156012,0,0,0,7,7,8,8,7,8,8,5,7,12,8,6,11,7,7,13,8,8
59156090,0,0,0,3,3,0,0,0,0,0,0,0,3,4,3,5,2,3,5,1,2
59159610,1,0,0,14,14,11,6,9,9,7,6,7,8,3,5,3,4,5,9,4,3
59160337,0,0,0,2,2,2,2,2,3,2,2,2,10,7,6,8,7,6,8,7,12
59162062,0,0,0,4,6,6,5,7,6,0,4,0,7,5,6,5,6,8,6,4,4
59162285,0,0,0,3,5,3,6,6,6,5,5,4,3,4,2,0,0,0,2,3,0
59163144,9,9,8,49,48,49,72,60,65,62,60,59,46,58,55,52,55,53,54,58,51
59168263,0,0,0,5,9,6,6,0,3,6,2,0,10,10,11,10,8,11,9,9,10
59174977,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,2,4,2
59175226,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59177262,0,0,0,4,4,4,0,0,0,0,0,0,3,2,1,1,1,1,1,1,5
59177947,2,2,0,41,29,37,38,32,31,29,27,29,28,22,27,26,23,28,29,24,28
59182960,0,0,0,4,4,4,0,0,1,3,2,1,2,2,0,1,0,0,1,0,1
59208515,0,0,0,4,3,1,0,0,0,0,0,0,11,7,6,9,7,6,8,4,8
59224493,0,0,0,9,5,4,3,4,4,1,5,3,6,4,4,3,4,0,5,0,7
59225055,0,0,0,3,4,4,0,5,3,0,0,2,4,6,4,2,4,4,6,4,4
59234411,0,0,0,3,2,2,6,6,6,3,5,3,4,4,4,2,2,4,2,2,4
59236466,0,0,0,26,20,21,17,16,17,13,14,14,12,8,8,10,8,9,11,7,11
59237137,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,6,5,5,3,4
59249971,2,2,1,10,8,8,8,7,10,6,7,7,9,11,8,11,10,12,9,13,12
59256178,0,0,0,2,2,2,4,4,0,2,0,0,2,0,1,0,4,1,2,0,1
59264486,2,1,0,6,6,6,11,11,11,7,5,4,14,16,16,17,12,16,14,13,15
59273687,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,10,8,7,11,9,11
59279522,0,0,0,0,3,3,0,0,0,0,0,0,7,7,7,5,6,6,3,5,4
59283720,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,6,0,5,5,4
59294986,0,0,0,0,0,0,4,4,4,4,4,4,30,30,34,31,32,31,34,31,30
59297378,0,0,0,0,1,3,0,0,0,0,0,0,3,4,4,2,3,3,2,2,3
59297947,2,0,2,5,4,2,3,3,4,2,2,2,5,7,6,6,6,5,5,5,5
59305381,0,0,0,6,8,7,10,8,10,8,8,8,1,0,2,1,2,2,0,2,1
59315964,6,6,4,19,13,18,12,12,13,15,13,13,17,14,14,16,13,14,15,15,14
59318674,0,0,0,4,4,4,8,10,8,10,8,8,15,14,17,21,14,11,16,16,16
59329815,14,16,14,102,88,90,35,32,28,77,82,74,214,192,181,191,174,172,189,189,181
59330761,0,0,0,2,2,3,0,0,0,0,0,0,4,2,4,4,3,4,4,4,4
59331742,0,0,0,8,8,7,7,0,6,11,10,8,2,2,1,4,1,0,3,0,0
59335918,0,0,0,10,8,7,1,3,2,1,0,1,3,5,4,3,4,2,4,4,4
59353713,0,0,0,6,5,6,0,0,0,0,0,0,13,8,6,7,6,7,8,7,8
59355757,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,5,6,4,4,4
59355888,0,0,0,4,7,5,3,4,6,4,2,4,8,8,7,10,8,7,9,11,7
59359904,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,4,2,5,1,3
59361022,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
59371623,0,0,0,0,3,2,0,0,0,0,0,0,5,4,3,5,5,5,3,3,1
59373419,0,0,0,2,2,2,1,2,0,2,1,1,4,2,3,4,2,4,4,3,3
59377850,0,0,0,2,5,3,3,3,2,2,2,2,5,4,5,6,5,4,6,4,6
59378487,0,0,0,2,0,0,0,0,0,0,0,0,4,2,3,3,2,4,5,3,2
59382202,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,5,5,6,4,6
59382538,5,6,0,38,28,36,37,38,39,36,40,35,44,37,45,37,40,37,46,42,41
59387587,0,0,0,7,5,6,0,0,3,2,2,1,2,2,1,3,3,3,2,2,3
59399137,1,0,0,10,8,5,3,0,1,2,3,2,7,5,6,6,5,8,10,7,3
59401243,0,0,0,10,7,6,6,8,9,0,0,0,13,14,11,11,14,12,13,12,14
59405675,0,0,0,5,3,4,0,0,1,0,1,0,2,2,3,2,2,4,2,2,2
59407271,0,0,0,13,12,11,6,2,7,3,4,3,6,6,3,5,4,4,5,4,2
59408423,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,2,2,4
59414425,0,0,0,9,8,7,4,4,0,1,0,2,2,1,2,1,4,1,2,2,2
59416851,0,0,0,2,2,2,0,0,0,0,0,0,7,8,5,6,4,3,3,5,5
59421322,0,0,0,1,2,1,0,0,0,0,0,0,6,5,6,6,5,6,5,4,6
59425955,0,1,2,18,17,17,13,15,14,10,9,11,9,14,13,16,16,12,15,16,16
59429091,0,0,0,27,23,24,32,32,33,18,13,18,20,21,18,19,16,19,18,16,21
59429225,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,2,2,0,2,1
59436884,6,4,3,16,15,15,15,14,14,15,17,15,27,28,24,31,27,24,34,28,29
59438649,2,3,1,8,9,8,10,9,8,10,11,11,10,13,12,14,11,14,14,15,12
59448849,1,3,2,2,2,4,1,2,2,4,3,3,2,2,2,2,2,2,2,2,2
59453484,0,0,0,15,9,17,0,0,0,5,4,0,15,11,7,12,7,11,8,13,8
59467852,0,0,0,2,4,1,0,0,0,0,0,0,5,4,2,6,8,7,9,3,5
59471295,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59476879,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,10,9,9,11,11
59483311,0,0,0,10,7,6,6,8,9,0,0,0,10,10,9,8,8,9,9,8,9
59486220,2,1,2,2,1,2,2,0,0,2,0,0,5,3,2,2,3,3,4,2,1
59495181,1,0,0,2,2,2,1,0,1,0,0,0,11,13,8,10,10,8,12,8,12
59512865,0,0,0,4,4,2,7,5,6,0,2,2,0,0,0,0,0,0,0,0,0
59519763,2,1,1,3,5,4,2,2,4,2,1,2,2,0,1,0,0,2,0,0,1
59537133,0,0,0,0,0,0,0,0,0,0,0,0,12,10,11,11,13,12,11,10,10
59542600,0,0,0,0,3,2,0,0,0,0,0,0,5,4,3,4,4,4,1,2,0
59543676,0,0,0,2,4,1,0,0,0,0,0,0,3,6,2,3,5,5,5,2,3
59545569,0,0,0,3,1,2,2,4,2,2,2,2,4,1,1,2,3,2,1,1,2
59547218,5,6,6,9,6,8,2,4,6,4,5,1,16,17,13,15,14,15,14,15,11
59549764,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,8,8,6,6,7,7
59554904,0,0,0,2,2,2,0,0,0,0,0,0,4,4,3,2,4,3,3,4,2
59567962,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,2,2
59573933,11,8,8,24,25,20,27,25,25,27,27,27,25,27,25,25,23,22,25,19,21
59575346,2,2,2,2,7,4,2,1,2,4,3,3,8,6,8,7,9,6,9,8,7
59587101,2,2,2,0,0,0,0,0,0,0,0,0,9,4,6,11,7,7,8,5,8
59590660,0,1,0,37,29,34,21,23,31,10,9,10,68,71,63,69,70,63,69,65,63
59593266,0,0,0,0,0,0,0,0,0,0,0,0,9,12,10,13,12,14,13,11,10
59608491,0,0,0,0,4,3,2,2,1,4,3,2,4,2,2,2,4,4,4,4,4
59610417,4,4,5,20,20,21,8,10,10,9,10,9,12,11,11,9,16,11,17,12,15
59611278,1,2,0,38,22,21,16,18,19,15,12,13,26,23,22,28,31,25,29,22,29
59613959,1,1,2,2,2,0,1,1,2,2,2,2,7,6,8,6,6,6,7,6,7
59615486,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
59619870,0,0,0,3,4,4,7,10,11,10,13,15,21,23,21,21,21,23,20,20,20
59624637,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,7,4,5,5,7,4
59640160,0,0,0,4,3,3,0,0,0,0,0,0,4,4,5,6,1,5,4,4,3
59642867,3,3,4,5,5,5,1,4,1,5,4,4,12,10,9,9,8,11,6,7,7
59643079,0,0,0,7,7,6,1,3,1,1,0,2,13,17,14,18,12,15,12,11,11
59650111,0,0,0,0,1,3,0,0,0,0,0,0,3,4,4,2,3,3,2,2,3
59653821,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,3,5,4,4,4,7
59654877,0,0,0,0,1,3,0,0,0,0,0,0,3,4,4,2,3,3,2,2,3
59658213,0,0,0,5,9,7,8,7,5,7,6,4,29,28,26,26,26,22,27,24,27
59659411,0,0,0,6,0,4,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1
59659494,0,2,2,5,5,4,4,5,4,5,4,4,5,5,5,5,3,4,5,6,5
59660821,0,0,0,4,4,1,0,0,0,0,0,0,5,8,6,4,5,8,4,5,6
59662294,0,0,0,5,4,0,0,0,0,0,0,0,2,2,3,2,2,2,3,2,2
59667691,0,0,0,9,9,11,6,7,7,8,3,7,26,22,27,25,25,24,22,22,26
59680381,0,0,0,10,8,11,14,12,14,8,10,10,10,8,8,8,7,6,5,8,6
59703968,0,0,0,6,6,4,4,3,5,2,2,3,9,6,7,7,8,9,4,6,5
59715399,0,0,0,7,6,8,2,2,2,2,3,2,12,13,14,14,15,15,13,13,15
59718996,0,0,0,8,6,6,7,6,8,5,6,8,5,7,7,7,5,6,5,6,5
59720961,0,0,0,2,2,3,4,2,3,6,4,5,0,2,2,1,0,0,0,0,0
59722913,0,0,0,2,2,2,0,1,0,0,0,0,10,9,7,8,8,7,8,9,8
59732024,0,0,0,2,4,0,0,0,0,0,0,0,4,5,4,4,2,2,3,0,2
59740968,0,0,0,9,9,5,7,6,6,3,5,3,18,11,8,12,10,8,10,13,9
59756328,0,0,0,0,1,2,0,0,0,0,0,0,4,4,3,3,2,2,4,4,4
59784078,0,2,0,5,4,5,2,2,3,1,0,2,3,3,3,4,3,4,2,3,1
59784578,0,0,0,5,4,6,4,5,3,4,4,4,2,1,2,2,2,2,2,2,2
59836165,5,8,5,14,11,10,15,12,13,14,12,12,31,34,29,33,33,29,28,30,33
59837065,0,0,0,4,3,4,0,0,0,0,0,0,6,4,4,4,1,4,3,4,4
59839617,0,0,0,4,2,4,0,0,0,0,0,0,4,0,0,0,4,4,0,0,4
59854895,0,3,1,24,21,21,16,9,12,20,16,19,21,19,21,18,23,21,18,20,20
59866761,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59881159,13,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59885854,3,4,3,3,1,4,0,0,0,0,0,0,12,11,14,20,13,14,15,16,12
59897134,0,0,0,3,7,3,4,5,3,2,4,2,6,8,8,8,6,9,10,9,10
59898683,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,2,4,3,1
59901140,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59919098,0,0,0,5,0,0,0,0,3,0,0,0,7,7,9,9,5,7,6,5,6
59921489,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,4,4,3
59922994,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,5,4,4,4,4,4
59929029,3,4,3,15,14,13,10,10,8,14,16,14,10,9,9,9,8,8,10,9,9
59929575,1,2,0,18,20,17,9,6,8,13,11,14,3,4,6,6,9,6,4,5,6
59934172,3,2,4,8,9,8,7,7,4,5,5,4,11,10,10,10,11,9,9,10,11
59939598,6,6,5,6,2,7,9,9,10,5,4,5,10,8,9,9,10,9,11,9,11
59943276,8,6,8,23,21,21,25,23,27,24,21,20,35,35,33,35,35,31,33,30,27
59945082,0,0,0,0,1,2,0,0,0,6,5,4,2,2,3,0,0,0,0,0,0
59960131,0,1,0,5,4,6,10,10,8,8,6,7,25,23,25,23,23,24,26,26,22
59968038,0,0,0,14,11,11,0,0,0,0,1,0,24,21,23,23,22,21,23,18,29
59975840,3,2,4,11,11,11,11,13,12,10,10,10,7,7,6,8,6,8,9,10,8
59976282,0,0,0,2,2,2,2,3,4,5,2,4,4,6,4,6,4,4,4,6,4
59978137,0,0,0,8,4,4,3,3,5,4,3,4,5,5,7,7,7,7,8,6,7
59979644,0,0,0,1,4,4,0,0,1,0,0,0,2,5,6,3,5,5,4,4,4
59984282,1,0,2,9,8,10,5,8,9,8,6,7,12,13,10,12,11,14,11,14,12
59990493,0,0,1,4,7,7,3,0,2,5,4,4,7,8,9,7,6,5,6,8,8
59991384,1,0,2,13,6,8,7,7,8,15,7,9,10,12,11,14,11,9,13,11,10
60001185,3,4,3,0,0,0,0,0,0,0,0,0,17,10,10,16,11,12,12,10,13
60011161,0,0,0,7,8,9,8,9,9,8,7,8,10,7,7,7,8,7,8,11,11
60030016,2,1,1,2,4,3,1,2,4,2,1,2,0,0,0,0,0,0,0,0,0
60036217,0,0,0,8,6,6,8,7,6,2,2,1,6,5,6,6,2,5,3,6,5
60042154,1,0,1,3,5,5,5,2,3,3,4,1,3,3,1,2,4,2,0,3,3
60044939,0,0,0,7,10,10,6,6,6,1,2,2,8,10,8,3,8,6,8,5,5
60050820,0,0,0,2,2,2,0,0,0,0,0,0,6,5,5,4,9,4,7,3,5
60051310,0,0,0,5,4,7,2,2,3,1,3,3,2,4,2,3,4,4,4,4,3
60059709,0,0,0,14,15,14,9,10,7,8,3,4,10,11,8,9,9,7,10,8,9
60086013,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,6,3,4,6,3,4
60133679,0,0,0,6,6,5,4,1,3,1,0,0,9,8,5,8,8,5,7,7,6
60136131,0,0,0,4,5,6,4,4,3,4,2,2,4,3,3,6,3,3,4,4,6
60143138,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,3,2,3,3,0,3
60144368,0,0,0,7,4,7,4,6,6,6,6,7,8,11,9,9,9,10,9,8,9
60154270,0,0,0,4,7,6,2,2,2,0,0,0,17,12,10,12,11,14,9,11,10
60159293,2,0,0,4,4,4,10,11,8,8,8,9,5,5,3,4,5,3,2,3,2
60162771,1,2,2,22,26,24,11,11,14,9,9,7,42,36,32,32,36,35,41,32,37
60166130,1,1,2,4,2,2,2,2,4,2,3,3,2,0,0,1,0,0,1,1,0
60180834,0,0,0,1,0,3,0,0,0,0,0,0,6,5,4,5,5,6,4,6,4
60183603,0,0,0,4,4,4,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0
60184200,0,0,0,4,5,5,4,2,3,6,4,5,0,2,2,2,1,0,0,0,0
60193447,11,11,12,3,3,4,0,2,2,2,2,2,7,11,11,10,10,10,9,10,10
60198961,0,0,0,11,12,13,14,15,19,4,6,5,15,11,11,13,11,13,15,14,13
60224422,1,2,0,10,9,10,8,7,8,9,8,8,20,20,16,19,19,18,21,20,18
60229188,0,0,0,6,7,7,3,0,0,0,3,4,6,5,4,4,4,4,6,4,5
60234142,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,0,0,0,0
60242508,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,5,2,4
60247039,0,0,0,6,6,7,4,2,3,2,5,3,4,2,1,2,5,2,2,2,4
60255223,0,0,0,4,2,2,0,0,0,0,0,0,9,5,6,9,8,8,7,9,7
60263294,0,0,0,0,3,0,0,0,0,0,0,0,4,2,2,4,2,2,2,2,2
60264048,0,0,0,5,4,4,4,4,4,4,4,4,0,0,0,0,0,0,2,0,0
60268927,0,0,0,4,4,4,4,3,4,3,0,2,2,2,3,2,3,3,2,3,2
60271425,0,0,0,8,7,8,8,8,8,4,4,4,8,8,8,7,6,8,5,8,8
60273017,10,10,8,40,31,31,25,28,34,24,25,25,26,23,26,25,29,26,27,28,29
60273165,0,0,0,2,3,2,2,2,1,2,1,2,6,6,6,6,4,6,4,5,5
60275224,0,0,0,2,2,0,3,1,2,0,0,0,8,8,5,7,6,7,5,7,5
60276174,1,2,0,4,6,6,6,7,8,10,10,10,11,10,10,10,12,11,11,11,11
60283320,10,11,8,6,8,9,11,11,13,5,4,5,11,13,8,12,11,12,11,13,14
60303775,8,10,10,15,17,17,6,8,10,9,9,10,34,33,30,30,33,31,33,32,34
60305728,2,3,1,16,18,18,17,15,18,16,18,22,33,36,32,36,37,39,36,40,36
60311480,0,0,0,0,3,2,0,0,0,0,0,0,5,4,3,5,5,5,3,3,1
60319406,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
60319899,2,3,4,4,2,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
60323447,3,4,3,4,2,2,5,3,4,5,4,4,6,4,5,4,5,4,5,3,5
60329713,0,0,0,2,0,0,1,0,0,0,0,0,7,3,5,3,4,4,2,4,4
60338781,5,7,6,5,4,3,2,3,4,3,5,2,8,9,9,9,9,10,8,10,8
60339019,6,6,7,8,8,9,6,8,8,8,7,6,11,8,10,11,9,10,11,10,11
60350763,0,0,0,0,0,0,0,0,0,0,0,0,12,9,8,8,7,7,8,10,8
60351651,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,4,5,5,6,6
60368972,0,0,0,0,2,0,0,0,0,0,0,0,6,6,5,5,7,5,8,3,5
60375800,9,8,7,18,14,17,17,19,18,16,18,19,29,26,22,22,20,26,23,25,22
60376859,0,0,0,0,0,1,0,0,0,0,0,0,4,5,5,5,5,5,2,5,5
60379448,0,0,0,0,0,0,0,0,0,0,0,0,11,6,8,8,9,10,7,6,6
60391934,3,2,2,11,7,9,3,4,4,4,4,4,26,23,24,24,26,23,25,24,25
60395735,0,0,0,6,5,4,4,4,3,0,0,0,2,1,2,2,2,0,0,0,0
60395887,0,0,0,2,2,2,1,0,1,0,0,0,5,2,3,3,2,6,5,2,3
60401729,2,1,4,11,8,12,10,9,9,5,7,6,20,18,17,17,19,18,20,16,18
60402629,0,0,0,5,8,6,4,0,0,6,6,0,7,9,6,5,6,8,8,8,6
60403481,7,9,8,5,6,6,3,2,4,4,3,3,21,23,27,22,21,18,24,26,24
60407138,0,0,0,1,3,2,2,2,2,0,0,1,5,4,6,6,6,6,6,6,6
60409287,0,0,0,2,2,2,3,3,2,0,0,0,9,12,15,12,11,13,11,14,12
60409864,14,12,14,15,12,13,12,11,11,7,9,8,0,0,0,0,0,0,0,0,0
60411104,0,0,0,2,2,2,0,0,0,0,0,0,1,0,2,3,2,0,4,5,3
60412623,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
60412900,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,2,2,2,2
60418426,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,5,6,10,6,9,8
60427505,0,0,0,3,5,5,3,2,2,2,1,1,4,5,5,5,5,5,6,5,6
60429321,5,2,3,10,11,11,8,8,8,12,10,13,6,8,7,6,8,7,6,5,7
60430276,0,0,0,3,4,4,4,4,4,4,4,4,9,10,8,10,8,6,5,8,8
60432088,0,0,0,2,3,2,5,3,6,1,2,1,0,0,0,0,0,0,0,0,0
60433306,0,0,0,2,4,2,6,8,6,4,6,4,2,1,1,1,1,0,0,0,1
