"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"15891139",0,0,0,12,0,0
"15893349",35,37,41,29,21,26
"15904390",0,0,0,12,3,0
"15916898",0,0,0,6,0,0
"15922034",46,45,39,27,23,10
"15922708",43,41,37,44,28,32
"15985829",14,14,17,31,9,23
"15986841",65,59,69,24,8,10
"16010727",122,103,107,0,0,0
"16026136",21,27,34,16,16,20
"16039210",39,35,36,0,0,0
"16089562",16,11,9,2,0,0
"16124279",19,15,18,43,1,17
"16126097",0,0,0,26,34,22
"16167686",7,5,8,8,10,2
"16292133",7,8,6,8,1,1
"16292170",21,25,26,15,8,8
"16293108",12,12,12,15,5,9
"16361890",0,0,0,14,19,3
"16375681",16,17,14,3,0,2
"16400890",17,7,10,4,0,0
"16402044",92,102,102,51,70,57
"16402515",6,6,6,13,6,5
"16435469",10,10,11,0,0,0
"16540060",20,21,26,20,0,0
"16613806",312,339,357,112,128,120
"16651132",0,0,0,33,47,13
"16659384",9,3,5,12,0,0
"16659953",11,7,6,14,0,0
"16671495",10,10,11,0,0,0
"16673986",11,12,9,0,0,0
"16738939",12,12,12,0,0,0
"16754804",7,10,8,6,11,11
"16830531",24,27,17,9,0,2
"16841857",21,21,20,18,3,6
"16843772",17,13,13,12,6,0
"16851204",20,18,8,6,0,0
"16888626",25,27,29,9,0,1
"16926209",30,35,33,24,16,12
"16965124",16,16,7,6,0,0
"16972273",41,41,40,18,29,7
"16972434",8,11,8,0,0,0
"16993373",12,11,10,1,0,0
"17034266",0,0,0,0,0,0
"17035162",0,0,0,0,0,0
"17035667",0,0,0,0,0,0
"17037782",0,0,0,17,4,0
"17039860",0,0,0,7,10,10
"17049438",20,16,18,10,10,3
"17050235",23,27,30,27,16,15
"17051218",12,15,12,4,0,2
"17052898",49,48,42,12,19,0
"17052968",16,16,18,12,0,0
"17071863",17,16,14,12,6,0
"17074423",41,43,44,26,14,9
"17074695",13,11,14,15,0,10
"17169566",19,19,16,4,6,6
"17198522",12,11,10,1,0,0
"17200341",1,4,2,15,9,11
"17201391",18,23,12,7,0,2
"17201401",85,75,78,66,73,87
"17208260",16,14,16,6,4,3
"17271733",11,8,7,1,0,0
"17278386",26,29,29,16,16,20
"17290968",17,12,12,12,6,0
"17299374",11,11,10,0,0,0
"17299375",13,17,19,9,0,3
"17370586",18,18,14,8,12,13
"17371415",13,11,14,35,1,17
"17374966",17,19,19,18,3,6
"17374992",17,12,12,12,6,0
"17395074",11,13,13,9,0,0
"17397445",17,18,17,9,0,2
"17401453",13,11,10,1,0,0
"17549174",26,33,35,8,5,0
"17558356",21,18,10,7,0,0
"17559280",17,18,8,8,0,0
"17563766",36,40,32,0,0,0
"17567237",3,1,2,15,0,10
"17568872",21,21,20,10,10,3
"17571629",57,51,54,1,0,0
"17571713",11,11,12,9,2,3
"17572039",23,27,15,9,0,2
"17572040",17,16,14,12,6,0
"17574952",42,40,36,39,40,33
"17575245",12,17,21,14,12,14
"17577025",6,6,6,13,0,0
"17578085",13,18,21,15,10,14
"17585926",0,0,0,29,36,27
"17587826",21,22,28,0,0,0
"17589050",16,11,9,2,0,0
"17593401",13,12,12,9,13,7
"17595180",17,17,15,4,0,0
"17607972",42,36,43,0,0,0
"17610041",47,54,57,34,30,35
"17615154",17,12,12,12,6,0
"17616783",12,20,27,10,10,14
"17621770",0,0,0,12,0,0
"17624588",25,21,23,3,0,0
"17624734",12,12,14,0,0,0
"17625098",23,27,15,8,0,2
"17625118",17,12,12,12,6,0
"17625331",128,104,118,46,72,97
"17625747",16,16,6,6,0,0
"17628263",24,24,17,27,27,19
"17629009",29,34,35,19,21,26
"17629085",21,20,20,10,10,3
"17629190",19,23,19,18,3,6
"17638382",28,27,21,39,24,34
"17638464",17,17,15,4,0,0
"17642863",12,15,12,4,0,2
"17647554",0,0,0,12,3,0
"17741665",88,103,108,22,6,0
"17773601",0,0,0,105,113,90
"17803291",0,0,0,0,0,0
"17944481",0,0,0,0,0,0
"17955768",43,47,56,22,28,31
"18049042",21,18,20,42,1,15
"18049476",7,11,9,3,0,2
"18060850",12,15,12,3,0,2
"18062205",5,6,4,0,3,0
"18068389",19,17,20,18,0,10
"18080662",39,31,32,12,6,0
"18092115",13,12,12,12,7,6
"18098162",129,135,131,100,111,69
"18098225",4,8,6,0,0,0
"18109239",5,8,9,0,4,3
"18114733",17,17,15,4,0,0
"18118557",8,12,12,10,0,2
"18123642",18,26,29,10,10,14
"18124268",11,10,12,12,12,11
"18124355",43,37,40,0,0,0
"18124377",40,44,31,44,40,30
"18125231",0,0,0,3,15,0
"18127587",11,13,13,9,0,0
"18128923",15,17,21,3,0,0
"18129188",17,16,17,8,12,13
"18134283",28,32,30,16,1,0
"18134312",21,18,10,8,0,0
"18147059",13,11,14,35,1,17
"18155281",13,11,14,15,0,10
"18155691",20,17,16,12,6,0
"18157584",33,35,39,23,21,26
"18165233",26,22,27,10,6,7
"18168060",7,10,8,0,0,0
"18176287",22,23,24,34,0,0
"18184112",16,15,13,12,11,18
"18185201",10,5,8,0,0,0
"18185613",12,13,13,1,0,0
"18186095",11,13,15,9,0,0
"18192610",9,0,5,13,18,14
"18193491",6,12,12,0,0,0
"18212271",0,0,0,0,0,0
"18214391",24,27,17,9,0,2
"18220289",78,71,71,0,0,2
"18225206",19,20,18,27,11,9
"18233938",6,6,7,14,0,0
"18254242",18,16,14,12,6,0
"18267723",17,12,12,12,6,0
"18267724",13,17,16,9,0,2
"18283358",68,56,51,61,6,7
"18283422",17,23,26,17,8,0
"18283432",21,22,18,12,6,0
"18316344",0,0,0,8,23,12
"18428855",16,16,14,0,0,0
"18438954",17,12,12,12,6,0
"18522037",17,13,12,12,6,0
"18588572",13,10,10,0,0,0
"18591605",12,11,10,1,0,0
"18591991",19,17,10,8,0,0
"18595186",10,7,5,9,4,1
"18672118",11,13,13,9,0,0
"18676200",4,7,3,5,0,0
"18676616",12,10,11,0,0,0
"18677210",12,7,3,0,0,0
"18677291",26,26,24,10,10,3
"18677776",12,13,14,11,0,0
"18678412",25,24,25,3,4,0
"18688483",20,24,23,35,23,24
"18688777",17,22,21,6,0,0
"18689275",35,35,33,24,16,32
"18689322",21,21,23,0,7,1
"18690938",19,20,20,2,0,0
"18690977",18,19,20,0,0,0
"18720605",33,28,30,3,0,0
"18720678",19,23,24,14,27,21
"18720959",60,60,62,32,32,24
"18752817",0,0,0,0,0,0
"18885724",12,10,11,15,7,12
"18885931",24,17,20,0,0,0
"18950035",34,34,36,21,15,16
"18954820",16,13,13,8,3,3
"19009509",17,19,21,0,0,0
"19011616",36,43,34,12,0,0
"19011820",44,48,54,0,3,0
"19018449",22,17,16,5,6,0
"19072992",0,1,0,9,7,13
"19073235",8,3,0,0,0,0
"19107849",0,0,0,0,0,0
"19247822",11,10,7,0,0,0
"19318696",0,0,0,0,0,29
"19344501",9,5,7,0,0,0
"19360755",7,6,7,13,3,4
"19362448",1,0,0,10,0,0
"19460584",15,12,18,0,0,0
"19461487",22,18,17,11,12,13
"19462529",107,102,114,41,34,41
"19462566",31,26,27,16,4,0
"19473949",16,16,14,0,0,0
"19491015",67,79,87,17,0,0
"19575137",21,23,31,0,0,0
"19605298",24,22,25,0,0,0
"19664578",23,26,30,37,16,31
"19694214",0,0,0,6,27,0
"19694330",0,0,0,0,0,0
"19980167",0,0,0,14,0,1
"19982111",16,16,14,0,0,0
"20059228",1,0,0,7,12,13
"20062885",7,9,13,0,0,0
"20063912",12,12,14,6,7,6
"20066308",31,28,30,34,22,20
"20087846",11,12,11,2,0,0
"20091541",446,482,482,336,227,232
"20106802",32,26,30,0,0,0
"20122791",6,0,0,15,1,2
"20122890",16,22,24,0,0,0
"20122920",10,0,5,11,6,3
"20123056",14,11,13,10,0,0
"20123207",14,13,18,0,0,0
"20125405",16,16,14,0,0,0
"20137391",17,19,19,18,3,6
"20138809",13,16,15,9,0,2
"20139718",12,18,15,10,9,16
"20139794",30,29,26,13,3,0
"20153102",17,15,15,2,4,0
"20198447",81,79,85,61,44,45
"20198453",19,22,17,13,3,5
"20202535",119,107,108,24,22,19
"20205686",10,10,11,0,0,0
"20215972",706,703,689,564,493,558
"20217211",23,23,23,0,0,0
"20223011",17,16,14,12,6,0
"20223286",183,205,217,32,20,15
"20235698",14,17,18,5,0,0
"20275740",82,72,57,6,14,23
"20322451",63,70,80,9,5,20
"20323736",0,0,0,12,0,0
"20325644",13,11,14,15,0,10
"20328322",6,7,8,15,1,7
"20333280",11,13,15,9,0,0
"20356522",11,13,13,9,0,0
"20447924",35,34,37,34,19,21
"20453016",13,11,12,8,4,0
"20454243",0,0,0,12,0,0
"20472240",40,51,42,24,16,6
"20604558",10,5,8,0,0,0
"20607209",120,110,104,42,35,46
"20612650",110,90,92,6,0,0
"20614546",69,74,64,45,21,16
"20621537",13,16,14,3,0,0
"20622454",85,78,75,15,11,15
"20625233",108,117,122,26,14,0
"20626372",85,79,84,192,162,155
"20627701",7,12,0,10,0,0
"20628827",43,39,43,43,28,11
"20629788",52,44,46,0,0,0
"20631082",6,6,6,13,0,0
"20634800",29,24,27,3,0,0
"20635662",12,12,11,3,0,0
"20636024",17,17,15,4,0,0
"20649327",64,61,73,57,51,60
"20651923",11,13,13,9,0,0
"20655490",32,31,28,18,21,11
"20658083",104,105,114,79,48,45
"20660282",28,27,21,11,4,11
"20662362",42,49,51,42,30,27
"20673079",29,31,33,27,17,17
"20710384",73,63,65,1,3,0
"20718571",9,10,7,8,9,15
"20720618",18,23,19,2,0,0
"20721195",47,39,51,43,21,24
"20721255",7,12,18,0,0,0
"20721400",68,65,73,37,13,8
"20726425",20,25,27,19,6,25
"20727858",16,16,6,6,0,0
"20748535",13,7,3,0,0,0
"20750156",128,124,122,28,34,44
"20750614",3,11,4,12,12,16
"20752478",19,15,23,14,21,20
"20753284",23,25,24,11,11,1
"20753648",14,11,8,14,0,0
"20753809",6,4,6,24,14,7
"20803791",22,24,25,4,0,0
"20809021",14,16,19,20,0,6
"20813343",483,519,556,423,231,248
"20820181",6,10,6,0,0,0
"20822600",7,10,8,1,0,0
"20822927",35,31,30,0,0,0
"20823061",10,12,11,34,8,18
"20823651",31,30,34,32,19,19
"20825338",23,23,33,56,37,41
"20832565",19,22,17,13,3,5
"20833980",9,6,8,0,0,0
"20837867",17,18,13,0,0,0
"20839749",120,114,112,40,41,54
"20851902",12,9,9,6,0,0
"20852621",18,16,16,0,0,0
"20859154",15,12,8,6,0,0
"20869620",18,17,16,28,23,20
"20870932",21,25,26,0,0,0
"20871177",18,23,12,8,0,2
"20873755",10,10,11,0,0,0
"20874127",11,13,13,9,0,0
"20876665",0,0,0,0,0,0
"20880623",11,4,6,8,0,0
"20881469",0,0,0,34,0,0
"20886527",13,4,4,3,0,0
"20892542",34,31,35,12,13,18
"20897862",3,4,6,25,35,28
"20898171",11,12,12,13,0,0
"20901943",23,27,15,8,0,2
"20904247",52,68,60,28,7,16
"20909924",21,15,14,0,0,0
"20910032",29,26,21,10,0,0
"20910442",61,60,55,44,35,36
"20910477",547,519,525,184,176,141
"20912569",12,12,12,11,12,14
"20918059",128,120,124,83,62,55
"20922359",294,302,294,84,89,61
"20922541",443,460,460,165,114,161
"20924785",23,27,15,8,0,2
"20928338",17,12,12,12,6,0
"20928475",6,5,6,11,4,1
"20930796",3,2,5,11,0,0
"20938975",17,20,10,13,0,0
"20939808",0,0,0,17,0,0
"20944397",17,18,10,14,0,0
"20949357",0,2,0,0,0,0
"20952231",21,21,22,21,20,16
"20957397",8,13,12,16,8,3
"20967712",26,26,24,10,10,3
"20968243",75,73,61,28,14,20
"20993575",161,167,178,46,83,65
"20995783",24,28,15,8,0,2
"20995791",28,33,29,8,0,4
"21009901",10,6,9,12,9,11
"21010574",0,0,0,39,16,26
"21017522",1,10,2,15,0,0
"21021711",26,20,15,0,0,0
"21022171",329,307,309,194,223,210
"21022997",26,33,25,0,0,0
"21023040",65,58,63,66,29,16
"21023041",80,86,82,89,116,92
"21023572",19,18,19,0,0,0
"21023699",168,165,143,135,133,80
"21034919",3,4,6,16,10,2
"21036659",162,148,157,94,166,77
"21040423",106,98,103,58,61,44
"21048182",12,16,13,4,0,2
"21050003",23,27,32,10,10,14
"21053600",12,9,7,0,0,0
"21054313",69,65,73,12,0,6
"21063447",53,50,43,39,44,23
"21063452",7,3,4,3,0,0
"21064876",16,16,6,6,0,0
"21071737",3,5,7,11,0,0
"21073158",21,17,19,0,0,0
"21075844",24,27,17,9,0,2
"21075874",11,10,12,6,5,6
"21076498",15,13,14,0,0,0
"21081659",29,40,39,28,16,6
"21118193",45,40,39,0,0,0
"21124789",0,0,0,40,61,35
"21125442",17,21,19,18,3,6
"21125443",12,11,11,16,7,12
"21126049",23,28,16,8,0,2
"21126050",28,24,26,10,10,3
"21126076",5,6,6,17,10,14
"21137445",0,0,0,13,7,0
"21138590",0,0,0,8,10,0
"21157792",28,27,27,18,57,13
"21196981",445,402,429,231,195,185
"21201157",55,45,42,29,2,0
"21202238",44,31,41,39,57,34
"21209398",89,94,77,39,26,22
"21210212",293,285,294,70,80,38
"21220074",5,2,5,11,0,0
"21221136",72,61,66,17,15,9
"21237268",17,23,27,39,37,20
"21250111",17,19,15,8,0,0
"21252149",25,32,24,20,13,6
"21252862",25,30,22,12,0,3
"21253766",12,13,12,0,0,0
"21254404",21,18,16,12,6,0
"21254405",23,27,15,9,0,2
"21256953",287,290,300,73,62,77
"21256954",66,59,60,12,19,7
"21259938",23,27,15,8,0,2
"21262207",15,14,5,5,0,0
"21265599",11,13,13,9,0,0
"21269737",56,65,66,12,0,0
"21269864",16,16,6,6,0,0
"21270416",22,21,22,0,0,0
"21279702",97,84,90,31,15,9
"21280422",16,12,17,0,0,0
"21283893",59,47,41,0,0,0
"21295947",28,24,24,8,34,22
"21296655",18,20,19,15,0,6
"21296790",0,0,0,14,0,0
"21299373",706,696,701,474,379,435
"21300997",16,19,17,11,24,20
"21301135",11,6,4,2,0,0
"21303159",568,615,597,276,219,234
"21307434",16,16,6,6,0,0
"21307435",32,30,30,10,10,3
"21315564",15,10,13,20,0,13
"21317567",98,77,86,35,31,24
"21317648",1119,1151,1141,752,635,703
"21319999",16,16,6,7,0,0
"21322846",3,0,3,17,18,0
"21322993",20,17,18,0,0,0
"21323634",53,55,47,37,40,8
"21326718",15,15,20,0,0,0
"21327765",140,147,141,22,4,17
"21330291",62,62,59,43,30,5
"21330615",8,7,2,18,0,0
"21331797",23,24,18,3,0,0
"21334967",17,14,17,0,0,0
"21335616",26,18,20,0,0,0
"21338122",23,27,15,9,0,2
"21339443",10,10,11,0,0,0
"21339478",8,7,5,0,0,0
"21341608",15,5,8,10,0,0
"21346491",39,43,43,0,0,0
"21347547",78,81,70,22,8,14
"21348641",12,14,16,0,0,0
"21354970",7,0,5,28,0,0
"21355823",19,15,17,0,0,0
"21356345",0,0,0,0,0,0
"21360327",16,16,6,6,0,0
"21361007",17,19,19,18,3,6
"21364622",241,245,260,113,76,54
"21365189",24,22,19,0,0,0
"21365243",29,28,23,38,11,16
"21365531",11,7,6,0,0,0
"21366390",420,422,406,228,203,163
"21366828",36,38,44,25,27,32
"21368773",10,10,12,12,5,1
"21376107",10,9,0,14,0,6
"21392721",16,16,6,6,0,0
"21398217",17,17,15,4,0,0
"21398543",2,7,9,11,0,0
"21416701",56,60,55,0,0,0
"21416977",12,12,11,0,0,0
"21423466",12,13,12,8,0,0
"21466596",17,12,12,12,6,0
"21513878",0,0,0,0,0,0
"21602366",11,15,14,6,1,0
"21628356",11,13,13,9,0,0
"21628733",12,11,10,1,0,0
"21656339",23,33,32,19,3,6
"21657012",12,11,10,1,0,0
"21662701",12,11,10,1,0,0
"21687303",0,0,0,0,0,0
"21716821",36,43,43,2,0,0
"21784211",12,15,12,4,0,2
"21790284",16,18,18,5,11,8
"21791370",0,0,0,0,0,0
"21795892",12,13,13,8,0,0
"21797449",12,14,14,0,0,0
"21797503",7,4,5,17,10,18
"21799303",11,13,16,12,12,6
"21799398",14,11,12,10,0,0
"21799640",19,20,21,5,0,0
"21800914",10,10,11,0,0,0
"21801959",7,10,8,1,0,0
"21803060",19,22,20,0,0,0
"21805286",5,8,9,11,9,12
"21808648",14,15,16,10,0,3
"21808882",11,10,0,28,0,0
"21809333",19,8,3,8,4,9
"21809431",14,15,13,0,0,0
"21811096",11,7,9,4,0,0
"21823200",16,18,10,0,0,0
"21827021",26,26,19,5,0,1
"21828335",31,27,28,36,13,13
"21828346",94,88,96,0,32,0
"21829442",5,8,9,11,9,12
"21830290",23,27,15,8,0,2
"21831036",23,27,15,8,0,2
"21832103",16,20,19,18,4,7
"21834582",10,10,12,0,0,0
"21838385",6,6,6,13,0,0
"21868198",12,14,18,10,0,2
"21878763",15,9,11,0,0,0
"21878778",14,14,12,14,8,9
"21879058",21,18,16,12,6,0
"21880278",13,16,15,9,0,2
"21880780",21,18,16,12,6,0
"21881238",19,13,20,21,6,16
"21889255",10,5,8,0,0,0
"21889298",9,12,3,4,8,5
"21893328",19,19,16,4,6,6
"21899103",53,45,48,0,0,0
"21899224",19,17,18,15,17,18
"21902328",30,28,25,21,12,8
"21903231",15,22,27,10,10,14
"21904606",26,29,29,16,16,20
"21906785",26,29,29,16,16,20
"21927582",53,50,59,23,28,32
"21948501",30,35,35,18,22,27
"21957861",24,18,10,8,0,0
"21966233",17,16,8,7,0,0
"21967515",10,7,12,32,2,14
"21969715",6,7,6,11,0,0
"21972526",12,15,12,3,0,2
"21975810",11,6,9,11,9,11
"21992421",17,12,12,12,6,0
"22055143",17,17,8,7,0,0
"22073939",50,49,42,13,21,0
"22076829",29,28,30,31,25,30
"22080972",6,6,6,13,0,0
"22083024",12,9,10,3,0,0
"22084793",26,22,24,0,0,3
"22140785",11,14,8,10,0,6
"22141457",10,7,11,11,9,11
"22143824",13,11,12,0,0,0
"22145424",14,15,15,0,0,0
"22146761",16,12,9,6,2,3
"22154561",21,17,12,6,5,21
"22161250",10,10,11,0,0,0
"22161354",16,16,18,0,0,4
"22163880",12,15,16,0,0,0
"22174385",24,24,25,10,1,0
"22181088",24,18,14,17,4,1
"22182132",62,70,64,0,0,0
"22196965",24,25,23,9,15,24
"22202173",4,5,13,0,0,0
"22202400",28,19,23,0,0,0
"22205837",16,16,6,6,0,0
"22210936",26,20,25,8,10,11
"22216709",17,16,6,6,0,0
"22222405",47,47,52,43,42,46
"22231055",10,10,11,0,0,0
"22231957",43,44,31,17,0,2
"22232070",19,19,17,0,0,0
"22236358",24,27,17,9,0,2
"22238189",4,6,6,10,9,11
"22242161",12,13,12,8,0,0
"22243228",190,169,175,49,58,64
"22251791",12,12,4,0,0,0
"22253745",6,8,14,7,0,0
"22254211",28,11,6,0,0,0
"22254731",0,0,0,0,12,3
"22258530",23,27,15,8,0,2
"22260260",16,17,7,6,0,0
"22270219",55,48,52,23,23,0
"22278233",10,7,11,11,9,11
"22296180",33,31,31,10,10,4
"22297685",15,5,8,10,0,0
"22298457",10,4,9,24,0,0
"22302637",0,0,0,11,0,0
"22302644",64,64,69,61,47,41
"22307239",61,63,51,47,46,34
"22310619",15,18,13,0,0,0
"22324539",31,38,39,15,5,0
"22328194",0,0,0,0,0,0
"22346514",0,0,0,0,0,0
"22348109",10,10,11,0,0,0
"22351429",35,35,40,15,3,0
"22352131",8,8,6,7,6,5
"22360045",21,22,24,12,0,0
"22362152",3,0,4,22,9,3
"22362874",12,13,12,8,0,0
"22368963",17,15,14,0,0,0
"22384514",13,16,20,3,0,0
"22471287",0,0,0,147,179,127
"22503445",12,18,15,10,9,16
"22517365",5,8,9,7,7,8
"22518990",57,52,55,125,112,114
"22519241",41,42,33,17,7,0
"22519271",11,9,3,0,0,0
"22519274",0,0,0,10,12,2
"22519522",26,33,32,23,8,11
"22539508",0,0,0,0,0,0
"22551111",18,23,23,11,10,14
"22551900",11,10,7,0,0,0
"22572138",16,16,18,12,0,0
"22603699",10,10,10,0,0,9
"22603881",20,12,11,35,33,39
"22604158",56,60,58,19,16,11
"22607083",98,109,122,64,61,45
"22692002",0,0,0,0,0,0
"22700445",14,11,10,1,0,0
"22726467",11,12,12,0,0,0
"22750732",23,17,12,2,0,0
"22761273",0,0,0,4,20,8
"22762227",0,0,0,1,2,0
"22764913",396,376,392,185,168,145
"22793568",49,53,54,33,39,45
"22802337",0,0,0,0,0,0
"22834051",0,0,0,24,36,3
"22853286",0,0,0,3,15,0
"22855134",7,4,6,6,9,0
"22855140",83,100,106,11,4,4
"22855681",11,13,15,9,0,0
"22861078",12,15,12,3,0,2
"22871404",85,96,102,11,0,0
"22942463",10,6,9,0,0,0
"22959872",0,0,0,33,29,30
"23028276",63,70,79,18,17,17
"23044648",124,137,135,23,11,4
"23047997",12,11,10,1,0,0
"23055656",0,0,0,12,0,0
"23055888",13,11,12,24,10,6
"23226729",0,0,0,0,0,0
"23266935",214,243,251,62,38,53
"23297167",103,112,123,16,8,8
"23335153",16,13,13,9,0,0
"23341093",16,16,22,10,6,6
"23342162",27,29,27,15,12,5
"23358014",6,6,6,13,0,0
"23358954",20,18,16,12,6,0
"23376652",0,0,0,0,0,0
"23386673",0,0,0,0,0,0
"23390113",68,79,88,31,23,29
"23430078",0,0,0,0,0,0
"23448431",0,0,0,0,0,0
"23452050",0,0,0,18,28,3
"23504689",222,263,272,60,46,50
"23516998",15,14,14,24,0,0
"23524694",19,24,23,15,10,14
"23531183",49,51,42,11,13,0
"23531672",66,66,76,58,43,28
"23538042",38,30,37,0,0,0
"23558754",12,13,12,5,0,0
"23583941",43,45,36,7,12,0
"23585157",9,9,7,0,0,0
"23586741",13,11,9,9,0,0
"23586748",14,19,18,26,17,13
"23587041",17,16,15,4,0,0
"23587123",9,10,12,0,0,0
"23587548",8,6,10,5,0,0
"23587752",29,21,24,5,0,0
"23587995",8,13,12,25,20,11
"23588174",8,13,12,16,8,3
"23589010",25,30,29,9,0,1
"23590811",6,4,10,0,0,0
"23591284",7,7,5,16,4,0
"23614395",14,13,13,17,0,0
"23614760",17,19,18,29,18,13
"23619953",238,263,265,26,23,35
"23712327",162,139,148,51,89,61
"23713943",14,11,9,9,0,0
"23714173",14,17,18,5,0,0
"23714217",14,17,18,5,0,0
"23714359",10,10,10,0,0,9
"23717405",24,23,21,0,4,4
"23720207",58,49,51,32,10,13
"23721242",111,88,98,42,50,52
"23722320",28,23,28,27,5,19
"23757178",0,0,0,11,14,0
"23958915",0,0,0,42,66,36
"23967352",0,0,0,62,84,60
"24075428",299,323,327,60,26,13
"24080327",88,105,110,11,0,0
"24340641",17,17,9,7,0,0
"25919010",9,10,11,6,2,7
"25922093",0,0,0,42,66,36
"25933992",17,17,17,12,8,0
"25957523",62,55,54,55,39,31
"25957593",14,12,16,37,30,34
"26000455",0,0,0,7,14,4
"26004561",11,5,3,0,0,0
"26027080",11,13,13,9,0,0
"26027798",10,9,9,0,0,0
"26801552",18,20,22,6,8,0
"26879329",16,23,19,14,11,0
"26904631",0,0,0,19,32,18
"26966570",12,16,13,4,0,2
"26971333",0,0,0,0,0,0
"26993342",24,23,24,15,17,18
"27089933",51,47,46,14,71,34
"27156673",18,24,12,7,0,2
"27212193",0,0,0,27,57,30
"27258242",296,289,310,192,161,194
"27263339",82,102,104,38,30,28
"27290903",0,0,0,11,31,18
"27348603",195,223,237,31,22,15
"27412636",17,16,14,12,6,0
"27465661",8,12,10,22,16,20
"27476458",10,10,11,0,0,0
"27529220",9,7,7,0,0,0
"27529606",45,47,46,6,30,26
"27559580",261,249,253,164,112,120
"27618367",16,15,13,0,3,0
"27625713",12,15,12,4,0,2
"27626100",12,14,15,21,19,16
"27628152",26,22,31,6,0,0
"27635651",24,28,29,21,14,15
"27654763",19,18,20,41,20,10
"27655474",8,12,5,0,0,0
"27658376",16,14,15,7,0,0
"27671912",13,6,10,15,6,5
"27694381",132,118,126,61,31,34
"27696183",12,10,0,30,0,0
"27696316",28,26,18,19,19,37
"27698991",170,170,174,138,97,99
"27699655",12,14,15,21,19,16
"27700985",15,15,9,11,0,3
"27754959",14,14,11,8,3,0
"27755638",22,16,27,0,0,0
"27758382",0,0,0,0,0,0
"27799928",0,9,7,0,0,0
"27803655",39,41,37,43,39,34
"27803656",18,20,18,15,18,18
"27807827",41,46,38,0,0,0
"27851198",33,32,30,12,1,0
"27851430",16,11,6,0,0,0
"27851587",3,0,2,9,12,3
"27851597",21,24,26,0,4,0
"27851758",78,68,67,32,44,28
"27851830",24,28,18,9,0,2
"27851831",47,41,44,0,4,3
"27851959",22,16,20,0,0,0
"27879999",0,0,0,10,0,0
"27880139",10,7,11,11,9,11
"27880167",24,27,17,9,0,2
"27880390",7,8,10,7,9,14
"27880902",24,28,29,11,7,0
"27880941",9,9,10,2,0,0
"27914178",11,6,6,0,0,0
"27914542",15,9,12,0,0,0
"27931540",65,58,62,0,4,0
"27934866",0,1,0,11,5,12
"27963989",9,11,6,12,5,1
"28028894",8,12,12,11,4,10
"28138657",6,10,9,6,1,0
"28146730",33,29,30,0,0,0
"28150928",507,475,474,65,60,13
"28181141",11,9,3,0,0,0
"28223687",26,23,23,30,19,19
"28225703",17,20,19,0,0,0
"28225982",4,8,6,0,0,0
"28226445",31,30,24,22,10,8
"28234013",44,52,30,81,80,37
"28236031",11,11,17,39,12,0
"28240379",35,32,31,0,0,0
"28249094",20,27,24,5,25,0
"28273397",54,46,52,1,10,1
"28273713",13,14,15,36,30,11
"28274786",73,55,66,22,10,0
"28360306",21,20,25,0,0,0
"28393902",7,6,6,2,0,0
"28393953",31,34,31,27,14,5
"28394082",10,7,7,0,0,0
"28394190",5,1,5,30,4,16
"28395790",11,12,9,6,1,0
"28401306",12,16,13,10,9,16
"28401355",87,80,80,51,20,22
"28401828",27,30,31,27,13,18
"28402247",12,13,12,8,0,0
"28402825",16,19,17,14,9,12
"28404167",62,60,54,52,33,16
"28409016",12,11,10,1,0,0
"28411020",19,12,17,0,0,0
"28412657",21,18,18,15,20,12
"28414627",5,8,9,7,7,8
"28420067",12,3,14,0,0,0
"28422513",8,8,11,8,0,0
"28423656",35,21,24,0,0,3
"28426898",18,16,15,13,6,0
"28430122",34,34,31,53,41,22
"28430821",28,29,19,9,0,2
"28430822",21,16,18,10,10,3
"28433869",0,0,0,0,0,0
"28436271",2,7,9,11,0,0
"28437551",9,4,5,4,0,0
"28438217",23,23,18,0,0,0
"28501782",5,9,8,0,0,0
"28556640",38,34,35,15,23,13
"28580900",16,12,17,0,0,0
"28624366",14,12,13,0,0,0
"28624369",29,31,32,15,8,15
"28629578",17,10,7,4,0,0
"28632759",10,5,8,0,0,0
"28646672",14,17,18,5,0,0
"28657277",59,47,52,0,0,0
"28669252",9,12,8,0,0,0
"28669281",34,34,36,21,15,16
"28669282",68,67,60,41,41,33
"28669317",13,14,12,8,0,0
"28669420",0,5,0,2,12,5
"28669498",95,82,83,16,11,0
"28669769",13,13,12,0,0,0
"28670023",0,5,2,13,0,0
"28670052",5,4,0,22,0,0
"28784178",23,26,20,24,15,21
"28824170",6,5,5,7,8,7
"28829349",3,11,3,0,0,0
"28857104",47,51,49,27,22,27
"28857394",59,57,68,19,44,38
"28898822",8,10,18,11,0,0
"28956538",15,9,12,0,0,0
"28962119",23,28,17,8,0,2
"28962120",7,8,8,0,0,0
"28962162",12,10,11,15,7,12
"28962173",10,10,11,0,0,0
"28962319",60,58,53,7,16,0
"28993997",8,5,7,4,0,0
"29001612",0,0,0,10,14,10
"29060753",32,38,45,31,30,33
"29115176",27,27,26,14,18,19
"29124826",16,16,18,12,0,0
"29159095",26,24,23,0,0,0
"29177351",45,48,61,17,21,26
"29187158",15,16,14,0,0,0
"29206991",17,16,14,12,6,0
"29213638",18,16,17,0,0,0
"29213833",56,57,44,36,12,21
"29219123",31,33,34,6,24,16
